city,province,region_std,city_job_count,GDI_c,Exposure_c,SRI_c,entropy_c,GDI_group,Exposure_group,SRI_group,city_type,n_c,city_display_weight,GDI_c_weighted_display,Exposure_c_weighted_display,SRI_c_weighted_display,entropy_c_weighted_display,GDI_rank_raw,GDI_rank_weighted,SRI_rank_raw,SRI_rank_weighted,small_sample_threshold,small_sample_penalty_weight,small_sample_penalty_flag,GDI_c_penalty_display,GDI_rank_penalty,Exposure_c_penalty_display,Exposure_rank_raw,Exposure_rank_penalty,SRI_c_penalty_display,SRI_rank_penalty,entropy_c_penalty_display,entropy_rank_raw,entropy_rank_penalty
深圳,广东,东部,98489,0.0124683975,9.1391387692,0.4120143846,4.0677072111,high,high,high,高 GDI × 高 Exposure,98489,0.8490971574028053,0.0105868808746182,7.760016750037494,0.3498402427729262,3.453878630091903,17.0,3.0,12.0,3.0,1000,1.0,0,0.0124683975,10.0,9.1391387692,23.0,10.0,0.4120143846,7.0,4.0677072111,4.0,4.0
清远,广东,东部,3012,0.0019920319,8.3049900908,-0.8298437768,3.8234695628,middle,middle,middle,高 GDI × 低 Exposure,3012,0.1484878800050451,0.0002957925937334,1.2331903720457995,-0.1232217431524118,0.5677388896439889,137.0,87.0,190.0,307.0,1000,1.0,0,0.0019920319,121.0,8.3049900908,195.0,65.0,-0.8298437768,256.0,3.8234695628,66.0,59.0
温州,浙江,东部,4254,0.0023507287,8.6174201779,-0.2108861605,3.8876303679,middle,high,high,高 GDI × 高 Exposure,4254,0.1764664974492688,0.0004148248601424,1.5206859558426675,-0.0372143421039593,0.6860365144007252,125.0,63.0,66.0,169.0,1000,1.0,0,0.0023507287,105.0,8.6174201779,96.0,43.0,-0.2108861605,110.0,3.8876303679,41.0,39.0
渭南,陕西,西部,325,0.0,8.2040448525,-2.0656220334,3.4236246813,low,middle,low,低 GDI × 低 Exposure,325,0.0487758901021278,0.0,0.4001595901184677,-0.1007525532936522,0.1669903412060213,165.0,165.0,303.0,283.0,1000,0.570087712549569,1,0.0,165.0,4.677025163615791,224.0,186.0,-1.1775857400129954,296.0,1.9517663631905644,200.0,189.0
湖州,浙江,东部,3982,0.005775992,8.3438033615,-0.5159969425,3.9120686555,high,middle,middle,高 GDI × 低 Exposure,3982,0.1707316945639906,0.000986144901948,1.4245516870176165,-0.088097032382863,0.6679141108041876,58.0,39.0,126.0,268.0,1000,1.0,0,0.005775992,45.0,8.3438033615,183.0,62.0,-0.5159969425,199.0,3.9120686555,30.0,30.0
湘潭,湖南,中部,1092,0.0,8.1740516326,-0.904751434,3.7601875956,low,low,middle,低 GDI × 低 Exposure,1092,0.0894076833927393,0.0,0.7308230204034045,-0.0808917297601988,0.3361896620447104,165.0,165.0,201.0,253.0,1000,1.0,0,0.0,165.0,8.1740516326,232.0,78.0,-0.904751434,267.0,3.7601875956,95.0,75.0
湘西,湖南,中部,117,0.0,8.2078285142,-0.5394655745,3.4366004357,low,middle,middle,低 GDI × 低 Exposure,117,0.0292655340612767,0.0,0.2402064849514383,-0.0157877481454159,0.1005739471059767,165.0,165.0,130.0,94.0,1000,0.3420526275297414,1,0.0,165.0,2.8075093095956434,222.0,271.0,-0.18452561721956645,98.0,1.175498208801039,195.0,255.0
湛江,广东,东部,1691,0.0017740982,8.9971374376,-0.3072093663,3.6850820986,middle,high,high,高 GDI × 高 Exposure,1691,0.1112590447398248,0.0001973844710066,1.001012916700291,-0.0341798206296649,0.4099987140780649,139.0,112.0,81.0,159.0,1000,1.0,0,0.0017740982,127.0,8.9971374376,41.0,18.0,-0.3072093663,145.0,3.6850820986,117.0,84.0
滁州,安徽,中部,1978,0.0025278059,7.9694736167,-0.9228543008,3.8403352603,middle,low,middle,高 GDI × 低 Exposure,1978,0.1203307619278449,0.0003041728099527,0.9589728324613692,-0.1110477611636526,0.4621104679302678,118.0,83.0,204.0,295.0,1000,1.0,0,0.0025278059,97.0,7.9694736167,279.0,91.0,-0.9228543008,269.0,3.8403352603,55.0,52.0
滨州,山东,东部,247,0.004048583,8.3685252594,-0.5477345178,3.5942151049,high,middle,middle,高 GDI × 高 Exposure,247,0.0425218351672842,0.000172153178987,0.3558450516734613,-0.0232906768813235,0.152832622246321,82.0,125.0,134.0,117.0,1000,0.4969909455915671,1,0.0020121090934759433,118.0,4.15908128187612,168.0,210.0,-0.27221909593456306,126.0,1.7862923636437444,149.0,205.0
漯河,河南,中部,286,0.006993007,7.7297093238,-2.8065238226,3.2909452043,high,low,low,高 GDI × 低 Exposure,286,0.0457558407268872,0.000319970914494,0.353679348684928,-0.1284148570231003,0.1505799646088641,43.0,78.0,323.0,313.0,1000,0.5347896782848375,1,0.0037397879637736165,66.0,4.133768762510311,316.0,212.0,-1.5008999721869862,320.0,1.7599635270606258,232.0,208.0
漳州,福建,东部,717,0.0027894003,8.8530944386,-0.2331445033,3.6610012061,middle,high,high,高 GDI × 高 Exposure,717,0.0724474495047746,0.0002020849373828,0.6413841123014743,-0.0168907246301425,0.2652302000158486,113.0,111.0,68.0,98.0,1000,0.8467585252006619,1,0.002361948484222284,103.0,7.496433190291117,64.0,105.0,-0.19741709577294883,104.0,3.0999839820350803,127.0,113.0
潍坊,山东,东部,1126,0.0035523979,8.3757191853,-0.2795461346,3.7792107058,middle,middle,high,高 GDI × 高 Exposure,1126,0.0907888924859282,0.0003225182710103,0.760422268606528,-0.0253796839590562,0.3431103544505451,91.0,77.0,77.0,133.0,1000,1.0,0,0.0035523979,71.0,8.3757191853,167.0,56.0,-0.2795461346,131.0,3.7792107058,84.0,69.0
潜江,湖北,中部,245,0.0,8.085069573,-1.021936237,3.4863560443,low,low,middle,低 GDI × 低 Exposure,245,0.0423493320821888,0.0,0.3423972962545775,-0.0432783170675354,0.1476448498768068,165.0,165.0,224.0,183.0,1000,0.4949747468305833,1,0.0,165.0,4.0019052650033275,256.0,218.0,-0.5058326301860739,195.0,1.7256582003886662,180.0,212.0
潮州,广东,东部,413,0.0,9.0927837474,-0.4163702599,3.6515177428,low,high,high,低 GDI × 高 Exposure,413,0.0549842808032162,0.0,0.4999601748499628,-0.0228938192884497,0.2007760769280416,165.0,165.0,105.0,114.0,1000,0.6426507605223851,1,0.0,165.0,5.843484390532193,30.0,142.0,-0.26758066418363813,123.0,2.346650654471403,128.0,147.0
濮阳,河南,中部,227,0.0,7.8569028597,-3.3928505046,3.0384012714,low,low,low,低 GDI × 低 Exposure,227,0.0407639679635318,0.0,0.3202785364653927,-0.1383060492745673,0.1238572920877041,165.0,165.0,339.0,320.0,1000,0.47644516998286385,1,0.0,165.0,3.7433834185286154,301.0,232.0,-1.6165072353905925,326.0,1.4476316102283227,290.0,232.0
烟台,山东,东部,1330,0.0037593985,8.7418296927,-0.2406591529,3.9315717117,middle,high,high,高 GDI × 高 Exposure,1330,0.0986709577019103,0.0003709434503781,0.8625647078457054,-0.0237460690963734,0.3879319460671779,88.0,70.0,70.0,121.0,1000,1.0,0,0.0037593985,65.0,8.7418296927,75.0,34.0,-0.2406591529,116.0,3.9315717117,27.0,27.0
焦作,河南,中部,386,0.0,7.8749628416,-3.5771433954,3.2702572759,low,low,low,低 GDI × 低 Exposure,386,0.0531565976143456,0.0,0.4186062309988553,-0.1901487720780919,0.1738357501104024,165.0,165.0,340.0,338.0,1000,0.6212889826803627,1,0.0,165.0,4.8926276525033225,298.0,176.0,-2.2224397810298444,341.0,2.031774816046965,238.0,180.0
牡丹江,黑龙江,东北,91,0.0,8.7334625612,-0.1950807728,3.1112536477,low,high,high,低 GDI × 高 Exposure,91,0.0258097750372094,0.0,0.2254087040004629,-0.0050349908600529,0.0803007567308342,165.0,165.0,62.0,50.0,1000,0.30166206257996714,1,0.0,165.0,2.6345543296765146,77.0,284.0,-0.05884846829254195,51.0,0.9385471925746284,275.0,293.0
玉林,广西,西部,409,0.0,8.3530743454,-0.8031652029,3.6145000369,low,middle,middle,低 GDI × 低 Exposure,409,0.0547173652424399,0.0,0.4570582198545064,-0.0439470837570976,0.1977759186878698,165.0,165.0,185.0,185.0,1000,0.6395310782127792,1,0.0,165.0,5.342050642505167,177.0,156.0,-0.5136491081936226,197.0,2.311585105798787,145.0,152.0
玉树,青海,西部,8,0.0,5.884474468,-0.6206357303,1.8891591638,low,low,middle,低 GDI × 低 Exposure,8,0.0076525912438032,0.0,0.0450314777882008,-0.0047494715552852,0.0144569628750466,165.0,165.0,150.0,48.0,1000,0.08944271909999159,1,0.0,165.0,0.5263233968923964,343.0,341.0,-0.05551134728864104,49.0,0.16897153242293841,339.0,338.0
玉溪,云南,西部,432,0.0,8.4444785115,-1.0950129877,3.5199992754,low,middle,low,低 GDI × 高 Exposure,432,0.0562348312722256,0.0,0.4748738242761374,-0.0615778706042051,0.1979465653304754,165.0,165.0,237.0,223.0,1000,0.6572670690061994,1,0.0,165.0,5.550277640539438,148.0,149.0,-0.7197159769493005,240.0,2.3135796066461034,171.0,151.0
珠海,广东,东部,10203,0.009310987,8.7374945981,-0.1854696873,4.0648912861,high,high,high,高 GDI × 高 Exposure,10203,0.273292344489955,0.0025446214667454,2.3878903836830663,-0.0506874456740358,1.1109036696750576,31.0,19.0,60.0,203.0,1000,1.0,0,0.009310987,21.0,8.7374945981,76.0,35.0,-0.1854696873,99.0,4.0648912861,6.0,6.0
甘南,甘肃,西部,43,0.0,9.3188238562,-0.6995885067,2.7880941051,low,high,middle,低 GDI × 高 Exposure,43,0.0177418029242506,0.0,0.1653327363425061,-0.0124119614139422,0.0494658161469492,165.0,165.0,163.0,85.0,1000,0.2073644135332772,1,0.0,165.0,1.9323924437608258,10.0,310.0,-0.14506976040646666,88.0,0.5781514989796488,316.0,319.0
甘孜,四川,西部,95,0.0,8.6156379078,-0.901067266,3.4134720853,low,high,middle,低 GDI × 高 Exposure,95,0.0263709226961008,0.0,0.2272023212441898,-0.0237619752156729,0.0900164084867444,165.0,165.0,199.0,122.0,1000,0.3082207001484488,1,0.0,165.0,2.655517948167633,98.0,283.0,-0.27772758360736854,130.0,1.0521027560683516,202.0,277.0
白城,吉林,东北,53,0.0,8.5693576681,-0.8658604616,2.8325852839,low,high,middle,低 GDI × 高 Exposure,53,0.0196970622665886,0.0,0.1687911715732342,-0.0170549074263123,0.0557936087124008,165.0,165.0,195.0,99.0,1000,0.23021728866442676,1,0.0,165.0,1.9728142879456967,111.0,307.0,-0.19933604783128098,105.0,0.6521101039702135,314.0,311.0
白山,吉林,东北,48,0.0,8.5651440483,-0.6367812278,3.2254906834,low,high,middle,低 GDI × 高 Exposure,48,0.0187449437574085,0.0,0.160553143459486,-0.0119364283008845,0.0604616414503782,165.0,165.0,151.0,82.0,1000,0.21908902300206645,1,0.0,165.0,1.8765290414140114,113.0,312.0,-0.1395117770647583,86.0,0.7066696025283736,250.0,304.0
白银,甘肃,西部,92,0.0,8.3100026797,-1.8492170064,2.7278675889,low,middle,low,低 GDI × 低 Exposure,92,0.0259511995207244,0.0,0.2156545375586498,-0.0479893994902032,0.0707914360656615,165.0,165.0,290.0,194.0,1000,0.30331501776206204,1,0.0,165.0,2.5205486103959887,192.0,289.0,-0.5608952891421232,210.0,0.8274032061797569,321.0,302.0
百色,广西,西部,177,0.0056497175,8.9355151571,-0.4782521687,3.3597238405,high,high,high,高 GDI × 高 Exposure,177,0.0359956612590637,0.0002033653173394,0.3216397767702009,-0.0172150030609377,0.1209354812866385,59.0,110.0,114.0,100.0,1000,0.4207136793592526,1,0.0023769134367653583,102.0,3.7592934587139104,54.0,229.0,-0.20120722955531897,106.0,1.4134817785677536,213.0,236.0
益阳,湖南,中部,438,0.0,8.0564383354,-2.0973273105,3.5806315088,low,low,low,低 GDI × 低 Exposure,438,0.0566240042983029,0.0,0.4561877989327025,-0.1187590706447002,0.2027496939449302,165.0,165.0,305.0,300.0,1000,0.6618156843109719,1,0.0,165.0,5.331877250051898,267.0,157.0,-1.3880441092226476,309.0,2.3697180922618997,155.0,145.0
盐城,江苏,东部,2641,0.0022718667,8.0774102428,-0.6652308401,3.8678010739,middle,low,middle,高 GDI × 低 Exposure,2641,0.139042549871813,0.0003158861389368,1.123103716519612,-0.0924953922608723,0.5377889237119926,127.0,79.0,156.0,272.0,1000,1.0,0,0.0022718667,109.0,8.0774102428,262.0,85.0,-0.6652308401,231.0,3.8678010739,47.0,45.0
盘锦,辽宁,东北,124,0.0,8.1969592833,-0.5973392411,3.2581542996,low,middle,middle,低 GDI × 低 Exposure,124,0.0301282818551504,0.0,0.2469602996424548,-0.0179968050190025,0.0981625910659192,165.0,165.0,144.0,102.0,1000,0.35213633723318016,1,0.0,165.0,2.8864472184707757,227.0,268.0,-0.21034485244660153,109.0,1.1473145212016815,244.0,263.0
眉山,四川,西部,888,0.0011261261,8.4785949275,-1.0051288427,3.891129933,middle,middle,middle,高 GDI × 高 Exposure,888,0.0806250516568242,9.079397498459798e-05,0.6835871540069752,-0.0810385648644514,0.3137225518515399,159.0,159.0,220.0,254.0,1000,0.9423375191511797,1,0.0010611908753253932,159.0,7.989698109868126,137.0,90.0,-0.9471706200572143,275.0,3.666757727758116,39.0,86.0
石嘴山,宁夏,西部,84,0.0,7.3587587229,-1.4730703905,3.1259579556,low,low,low,低 GDI × 低 Exposure,84,0.0247972297609978,0.0,0.1824768308074982,-0.0365280649273512,0.0775150976482322,165.0,165.0,262.0,167.0,1000,0.28982753492378877,1,0.0,165.0,2.132770900757035,335.0,304.0,-0.4269363600478379,180.0,0.9059886885469544,273.0,295.0
石家庄,河北,东部,3108,0.0038610039,8.9190562242,-0.0775683993,3.6635805091,middle,high,high,高 GDI × 高 Exposure,3108,0.1508356600453934,0.0005823770716943,1.3453117325591817,-0.0117000807070801,0.5525985842195371,85.0,52.0,44.0,81.0,1000,1.0,0,0.0038610039,63.0,8.9190562242,56.0,26.0,-0.0775683993,59.0,3.6635805091,123.0,87.0
神农架,湖北,中部,24,0.0,9.2624987234,-1.5710448323,3.0288503481,low,high,low,低 GDI × 高 Exposure,24,0.013254676843824,0.0,0.1227714273449995,-0.0208236915592961,0.0401464325723693,165.0,165.0,275.0,110.0,1000,0.15491933384829668,1,0.0,165.0,1.4349401319998265,15.0,324.0,-0.24338521886572495,118.0,0.46922747825383354,291.0,322.0
福州,福建,东部,4253,0.0091699976,8.9697443655,0.2222370909,3.8961547737,high,high,high,高 GDI × 高 Exposure,4253,0.1764457549869638,0.0016180071497606,1.5826733166107123,0.039212791289957,0.6874599705915598,34.0,30.0,21.0,16.0,1000,1.0,0,0.0091699976,23.0,8.9697443655,47.0,23.0,0.2222370909,16.0,3.8961547737,35.0,35.0
秦皇岛,河北,东部,453,0.0022075055,8.4312475053,-1.8499981525,3.3275433798,middle,middle,low,高 GDI × 高 Exposure,453,0.0575854313101031,0.0001271201563369,0.4855170240749321,-0.1065329415346065,0.1916180207288615,129.0,146.0,291.0,291.0,1000,0.6730527468185536,1,0.0014857676403920647,143.0,5.674674292549243,157.0,146.0,-1.2451463381493746,303.0,2.2396122119322834,222.0,157.0
红河州,云南,西部,496,0.0,8.348026607,-0.1582548896,3.4675283487,low,middle,high,低 GDI × 低 Exposure,496,0.0602565637103009,0.0,0.5030233970999833,-0.009535895837649,0.2089413428607163,165.0,165.0,52.0,73.0,1000,0.7042726744663603,1,0.0,165.0,5.879287025028225,181.0,141.0,-0.11145459434597059,79.0,2.442085463926871,187.0,142.0
绍兴,浙江,东部,3332,0.0030012005,8.4487820769,-0.4383648106,3.958452979,middle,middle,high,高 GDI × 高 Exposure,3332,0.1561766199473598,0.0004687173498743,1.319502227442077,-0.0684623344233725,0.6182178064807774,107.0,58.0,110.0,237.0,1000,1.0,0,0.0030012005,87.0,8.4487820769,145.0,52.0,-0.4383648106,183.0,3.958452979,21.0,21.0
绥化,黑龙江,东北,136,0.0,8.32677662,-1.09762516,2.7493287255,low,middle,low,低 GDI × 低 Exposure,136,0.0315524420078778,0.0,0.2627301364151029,-0.0346327542072876,0.0867480351719313,165.0,165.0,238.0,160.0,1000,0.3687817782917155,1,0.0,165.0,3.07076348936148,186.0,258.0,-0.40478415840252874,174.0,1.0139023364983857,320.0,282.0
绵阳,四川,西部,1464,0.006147541,8.6093703482,0.0792423558,3.8852476157,high,high,high,高 GDI × 高 Exposure,1464,0.1035223355237239,0.0006364078020478,0.8912621258343609,0.0082033537448179,0.402209907265244,52.0,46.0,32.0,26.0,1000,1.0,0,0.006147541,41.0,8.6093703482,100.0,44.0,0.0792423558,26.0,3.8852476157,42.0,40.0
聊城,山东,东部,332,0.0030120482,8.3908296803,-0.3988644509,3.7252345303,middle,middle,high,高 GDI × 高 Exposure,332,0.0492983705502169,0.0001484890682787,0.4136542308031878,-0.019663367499777,0.1836479922611927,106.0,136.0,101.0,107.0,1000,0.5761944116355173,1,0.001735525340416819,130.0,4.834749170774294,166.0,182.0,-0.2298234676086492,113.0,2.146459318390521,108.0,163.0
肇庆,广东,东部,2968,0.0023584906,8.2374631618,-0.8161311028,3.7908005669,middle,middle,middle,高 GDI × 低 Exposure,2968,0.147399317055055,0.0003476399037207,1.2141964443154942,-0.1202971671801089,0.5587614146529755,124.0,74.0,186.0,302.0,1000,1.0,0,0.0023584906,104.0,8.2374631618,211.0,71.0,-0.8161311028,254.0,3.7908005669,80.0,67.0
自贡,四川,西部,326,0.0,8.4423375233,-0.7613873956,3.6146217954,low,middle,middle,低 GDI × 高 Exposure,326,0.0488508722987414,0.0,0.4124155522536017,-0.0371944384323269,0.176577427735333,165.0,165.0,176.0,168.0,1000,0.5709640969448079,1,0.0,165.0,4.820271620094251,151.0,183.0,-0.4347248667539132,181.0,2.063819269207581,144.0,176.0
舟山,浙江,东部,568,0.0017605634,8.2298976927,-1.3387063825,3.7541717017,middle,middle,low,高 GDI × 低 Exposure,568,0.0644818799731845,0.0001135244378439,0.5306792752122698,-0.086322304275701,0.2420760490677453,141.0,149.0,253.0,264.0,1000,0.7536577472566709,1,0.0013268622459465453,148.0,6.202526155233156,215.0,129.0,-1.0089264364730772,284.0,2.8293605875179644,96.0,125.0
芜湖,安徽,中部,5804,0.0065472088,8.3494097347,-0.0688430901,3.8888485849,high,middle,high,高 GDI × 低 Exposure,5804,0.2061233655273102,0.001349532712666,1.721008434682851,-0.0141901694247118,0.801582558345706,49.0,33.0,43.0,90.0,1000,1.0,0,0.0065472088,37.0,8.3494097347,179.0,60.0,-0.0688430901,57.0,3.8888485849,40.0,38.0
苏州,江苏,东部,87734,0.0067020767,8.3585426557,-0.287216406,3.9511209761,high,middle,high,高 GDI × 高 Exposure,87734,0.8013965863499303,0.0053710213888354,6.6985075511382615,-0.2301742473120956,3.1664148625021444,47.0,9.0,78.0,342.0,1000,1.0,0,0.0067020767,35.0,8.3585426557,171.0,57.0,-0.287216406,138.0,3.9511209761,22.0,22.0
茂名,广东,东部,690,0.0,8.6045633038,-0.3425877578,3.6920291477,low,high,high,低 GDI × 高 Exposure,690,0.0710702868590903,0.0,0.6115287822982678,-0.0243478102212585,0.2623935706191617,165.0,165.0,92.0,126.0,1000,0.8306623862918074,1,0.0,165.0,7.147487086933426,102.0,112.0,-0.28457476440850776,135.0,3.06682974208739,114.0,115.0
荆州,湖北,中部,1397,0.0014316392,8.2933478506,-1.0077639047,3.8374653046,middle,middle,middle,高 GDI × 低 Exposure,1397,0.1011257431273033,0.0001447755779901,0.8386709644051485,-0.1019108737596603,0.3880665306529183,152.0,141.0,221.0,285.0,1000,1.0,0,0.0014316392,146.0,8.2933478506,197.0,67.0,-1.0077639047,283.0,3.8374653046,58.0,54.0
荆门,湖北,中部,2626,0.0011424219,7.7679759626,-0.6187675182,3.8279055792,middle,low,middle,高 GDI × 低 Exposure,2626,0.1386471299322825,0.0001583935176067,1.0770075725974495,-0.0857903404937513,0.5307281222078515,157.0,130.0,149.0,263.0,1000,1.0,0,0.0011424219,154.0,7.7679759626,314.0,98.0,-0.6187675182,220.0,3.8279055792,62.0,57.0
莆田,福建,东部,417,0.0,8.5285438141,-0.8932843874,3.6696929932,low,middle,middle,低 GDI × 高 Exposure,417,0.0552499068942139,0.0,0.4712012516722491,-0.0493538792339049,0.2027501962046491,165.0,165.0,198.0,199.0,1000,0.6457553716385176,1,0.0,165.0,5.507352980209526,122.0,151.0,-0.5768431915643726,215.0,2.36972396262313,122.0,144.0
菏泽,山东,东部,401,0.0024937656,8.3981056702,-1.4622309135,3.5179224778,middle,middle,low,高 GDI × 高 Exposure,401,0.0541795893887157,0.0001351111962397,0.4550059168544812,-0.0792230704849167,0.1905995953485374,119.0,142.0,261.0,250.0,1000,0.6332456079595026,1,0.0015791661134804938,136.0,5.318063530833944,164.0,158.0,-0.9259513037964864,272.0,2.2277089582088605,172.0,159.0
萍乡,江西,中部,531,0.0,8.3533892503,-1.6658533627,3.5729653766,low,middle,low,低 GDI × 低 Exposure,531,0.062346314152737,0.0,0.5208030304393003,-0.1038598170832876,0.222761221826356,165.0,165.0,279.0,288.0,1000,0.7286974680894672,1,0.0,165.0,6.087093596659383,176.0,131.0,-1.213903127607815,300.0,2.60361082349975,160.0,134.0
营口,辽宁,东北,876,0.0,7.4009838553,-1.7045626409,3.3482501234,low,low,low,低 GDI × 低 Exposure,876,0.0800784348345325,0.0,0.5926592033680682,-0.1364987083606893,0.2681226293164023,165.0,165.0,282.0,318.0,1000,0.9359487165438072,1,0.0,165.0,6.926941340529472,333.0,121.0,-1.5953832160188777,324.0,3.1337904056638743,215.0,112.0
葫芦岛,辽宁,东北,173,0.0,7.9576856514,-0.7342651276,3.4020484526,low,low,middle,低 GDI × 低 Exposure,173,0.0355866063724105,0.0,0.2831870269117513,-0.026130004068889,0.1210673591425446,165.0,165.0,173.0,134.0,1000,0.4159326868617084,1,0.0,165.0,3.3098615741876665,284.0,248.0,-0.30540486739152317,144.0,1.4150231537236355,206.0,235.0
蚌埠,安徽,中部,732,0.0040983607,8.2421282463,-0.9846062381,3.686716763,high,middle,middle,高 GDI × 低 Exposure,732,0.0732013454530942,0.000300005517392,0.6033348770261122,-0.0720745013704296,0.2698726273560764,81.0,85.0,213.0,241.0,1000,0.8555699854482975,1,0.0035064344044608746,73.0,7.051717543749893,209.0,115.0,-0.84239954480352,259.0,3.154244207271905,116.0,111.0
衡水,河北,东部,332,0.0,8.0185275998,-2.8301448194,3.126102658,low,low,low,低 GDI × 低 Exposure,332,0.0492983705502169,0.0,0.3953003448820821,-0.139521528017558,0.1541117672121021,165.0,165.0,326.0,321.0,1000,0.5761944116355173,1,0.0,165.0,4.620230792549918,273.0,190.0,-1.6307136290574904,327.0,1.8012428817385369,272.0,202.0
衡阳,湖南,中部,721,0.0069348128,8.4004703931,-0.8000410058,3.7407527831,high,middle,middle,高 GDI × 高 Exposure,721,0.0726492533761994,0.0005038089722237,0.6102879020675841,-0.0581223817417136,0.2717628967571553,44.0,56.0,184.0,218.0,1000,0.8491171886141512,1,0.0058884687483014295,43.0,7.132983803225486,163.0,114.0,-0.6793285696209339,236.0,3.1763374864864335,98.0,110.0
衢州,浙江,东部,1082,0.0,8.3151324989,-0.704415078,3.777429565,low,middle,middle,低 GDI × 低 Exposure,1082,0.0889973660212783,0.0,0.7400248905200304,-0.0626910865276733,0.3361812816159032,165.0,165.0,164.0,225.0,1000,1.0,0,0.0,165.0,8.3151324989,189.0,63.0,-0.704415078,238.0,3.777429565,85.0,70.0
襄阳,湖北,中部,1904,0.0015756303,8.2619515223,-0.5793585235,3.7711840299,middle,middle,middle,高 GDI × 低 Exposure,1904,0.1180584277095324,0.0001860164358694,0.9753930065351164,-0.0683981563645262,0.4452200571732925,146.0,118.0,142.0,236.0,1000,1.0,0,0.0015756303,137.0,8.2619515223,206.0,69.0,-0.5793585235,216.0,3.7711840299,87.0,71.0
西双版纳,云南,西部,252,0.0,9.2380146485,-0.5687605079,3.4574058804,low,high,middle,低 GDI × 高 Exposure,252,0.0429500618330072,0.0,0.3967733003673021,-0.0244282989824776,0.148495796344983,165.0,165.0,140.0,127.0,1000,0.5019960159204453,1,0.0,165.0,4.637446548561713,17.0,188.0,-0.28551550897868894,136.0,1.7356039773807197,190.0,209.0
西宁,青海,西部,630,0.0,8.7685324322,-0.522321135,3.5570441798,low,high,middle,低 GDI × 高 Exposure,630,0.0679100105186847,0.0,0.5954711297041303,-0.0354708337719813,0.2415589076656443,165.0,165.0,128.0,163.0,1000,0.7937253933193772,1,0.0,165.0,6.959806853581661,67.0,118.0,-0.4145795483168985,176.0,2.8233162906661566,164.0,126.0
西安,陕西,西部,13645,0.010773177,9.1840894435,0.4559406007,3.9502356666,high,high,high,高 GDI × 高 Exposure,13645,0.3160459962968024,0.0034048194582467,2.902594698249903,0.144098201400394,1.2484561668577605,20.0,13.0,9.0,7.0,1000,1.0,0,0.010773177,14.0,9.1840894435,20.0,8.0,0.4559406007,5.0,3.9502356666,24.0,24.0
许昌,河南,中部,660,0.003030303,8.4424289372,-1.8697919404,3.6360037085,middle,middle,low,高 GDI × 高 Exposure,660,0.0695081117671932,0.0002106306396124,0.5868172941534842,-0.1299657071747203,0.2527317521563471,105.0,109.0,292.0,315.0,1000,0.812403840463596,1,0.0024618297949683563,99.0,6.858661691422276,150.0,122.0,-1.5190261532488394,321.0,2.9539033767252776,133.0,120.0
贵港,广西,西部,236,0.0,8.2746054932,-1.5563690818,3.5103473068,low,middle,low,低 GDI × 低 Exposure,236,0.041564209435158,0.0,0.3439274357126737,-0.0646892504743397,0.1459048106499781,165.0,165.0,271.0,230.0,1000,0.48579831205964474,1,0.0,165.0,4.0197893815560235,203.0,216.0,-0.7560814728802592,247.0,1.7053207963865598,175.0,213.0
贵阳,贵州,西部,2909,0.0089377793,9.1251526701,-0.3406986707,3.8077102894,high,high,high,高 GDI × 高 Exposure,2909,0.1459269090737011,0.0013042625072319,1.3316053239733234,-0.0497171039407697,0.5556473931802699,35.0,34.0,89.0,200.0,1000,1.0,0,0.0089377793,24.0,9.1251526701,26.0,12.0,-0.3406986707,153.0,3.8077102894,73.0,63.0
贺州,广西,西部,135,0.0,8.6377290136,-0.9724732732,3.3334035745,low,high,middle,低 GDI × 高 Exposure,135,0.0314362263569818,0.0,0.2715376044817992,-0.0305708899424302,0.1047896293071544,165.0,165.0,209.0,146.0,1000,0.3674234614174767,1,0.0,165.0,3.1737042929630785,89.0,255.0,-0.3573094961751275,159.0,1.2247706796441797,219.0,252.0
资阳,四川,西部,192,0.0052083333,8.5082011444,-0.1915922675,3.5873114066,high,middle,high,高 GDI × 高 Exposure,192,0.037489887514817,0.0001952598295566,0.3189715038569939,-0.0071827725572837,0.1344879011140542,65.0,115.0,61.0,57.0,1000,0.4381780460041329,1,0.0022821773083322575,108.0,3.7281069524633192,128.0,233.0,-0.08395152540265113,61.0,1.5718811025523256,152.0,220.0
赣州,江西,中部,1738,0.00287687,8.2721127696,-0.833038862,3.8134415138,middle,middle,middle,高 GDI × 低 Exposure,1738,0.1127946261299431,0.0003244954760744,0.9330498671517606,-0.0939623069910033,0.4301357098174755,112.0,76.0,191.0,274.0,1000,1.0,0,0.00287687,91.0,8.2721127696,205.0,68.0,-0.833038862,257.0,3.8134415138,70.0,61.0
赤峰,内蒙古,西部,323,0.0,7.7149104046,-1.1404980791,3.0386305132,low,low,low,低 GDI × 低 Exposure,323,0.0486255788353071,0.0,0.3751419840862087,-0.0554573792567934,0.1477551675709764,165.0,165.0,240.0,210.0,1000,0.5683308895353129,1,0.0,165.0,4.384621892931559,319.0,203.0,-0.6481802878082186,227.0,1.7269475825361003,289.0,211.0
