job_id,source_job_id,platform,detail_url,source_url,city_seed,keyword_seed,job_title_raw,job_title_std,company_name_raw,company_name_std,city_raw,city_std,salary_raw,salary_min_month,salary_max_month,salary_avg_month,education_raw,education_std,experience_raw,experience_std,company_industry_raw,company_size_raw,job_tags_raw,jd_text_raw,jd_text_clean
job_000119,169211493,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=169211493&ctmid=8063865,https://campus.51job.com/baowugroup2026/job.html,福州-罗源县,项目工程师,轧制生产工艺岗（宝钢德盛）,轧制生产工艺岗（宝钢德盛）,太原钢铁（集团）有限公司,太原钢铁（集团）有限公司,福州-罗源县,福州-罗源县,6.5-8千,6500.0,8000.0,7250.0,本科,本科,在校生/应届生,应届,采掘业/冶炼,10000人以上,项目工程师,1.按技术规程.岗位规程.安全规程以及相关受控文件，保质保量完成本岗位工作任务； 2.做好岗位工作区域内安全环保要求，负责区域内环境卫生清理工作； 3.全面掌握本岗位工作内容，掌握本岗位的所需技能； 4.总结本岗位实践经验，并完成相关知识到积累和形成先进操作法及技术秘密； 5.协助编制.完善岗位规程；,1.按技术规程.岗位规程.安全规程以及相关受控文件，保质保量完成本岗位工作任务； 2.做好岗位工作区域内安全环保要求，负责区域内环境卫生清理工作； 3.全面掌握本岗位工作内容，掌握本岗位的所需技能； 4.总结本岗位实践经验，并完成相关知识到积累和形成先进操作法及技术秘密； 5.协助编制.完善岗位规程；
job_000120,169265564,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=169265564&ctmid=8063865,https://campus.51job.com/baowugroup2026/job.html,鄂州,矿产勘探/地质勘测工程师,采矿技术（鄂州）,采矿技术（鄂州）,宝武资源有限公司,宝武资源有限公司,鄂州,鄂州,8千-1万,,,,本科,本科,无需经验,无需经验,石油/化工/矿产/地质,10000人以上,矿产勘探/地质勘测工程师,岗位职责： 1.负责修订、完善采矿（含矿建、井建）工艺技术管理方面的有关规章制度，参与采矿规划编制工作。 2.负责采矿新技术、新工艺引进、推广运用及工艺改进方案组织实施。 3.负责矿山主要井巷工程的施工技术管理，监督施工质量、进度与安全。 4.负责井下运输系统的设计与优化、井下运输线路的日常技术管理，监督运输系统的运行效率、安全设施完好情况及轨道/路面维护质量，确保矿石、废石运输顺畅。 5.负责制定年度、季度、月度采剥计划的编制与平衡管理，保证采矿工艺合理。 6.负责采区采准日常质量、进度、现场文明生产管理、参与月度验收，采区地质资料、探放水记录等基础台账检查及图纸更新状况。 任职要求: 1.2026年应届本科及以上毕业生，矿业工程、采矿工程等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。,岗位职责： 1.负责修订、完善采矿（含矿建、井建）工艺技术管理方面的有关规章制度，参与采矿规划编制工作。 2.负责采矿新技术、新工艺引进、推广运用及工艺改进方案组织实施。 3.负责矿山主要井巷工程的施工技术管理，监督施工质量、进度与安全。 4.负责井下运输系统的设计与优化、井下运输线路的日常技术管理，监督运输系统的运行效率、安全设施完好情况及轨道/路面维护质量，确保矿石、废石运输顺畅。 5.负责制定年度、季度、月度采剥计划的编制与平衡管理，保证采矿工艺合理。 6.负责采区采准日常质量、进度、现场文明生产管理、参与月度验收，采区地质资料、探放水记录等基础台账检查及图纸更新状况。 任职要求: 1.2026年应届本科及以上毕业生，矿业工程、采矿工程等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。
job_000121,169265680,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=169265680&ctmid=8063865,https://campus.51job.com/baowugroup2026/job.html,黄石,机械工程师,机械技术（黄石）,机械技术（黄石）,宝武资源有限公司,宝武资源有限公司,黄石,黄石,8千-1万,,,,本科,本科,无需经验,无需经验,石油/化工/矿产/地质,10000人以上,机械工程师,岗位职责： 1.负责智慧矿山项目规划设计相关工作，负责设备安装、调试、验收和技术改造升级管理，日常机械电气设备的运行和检修管理等工作。 2.按照设备管理要求，做好设备日常维护保养、停产检修、本质化提升和设备智慧制造推进工作，实现设备保产。 3.负责职责范围内的设备、备件计划工作，并上报审批;负责设备大修、升级改造业务，负责方案编制、过程实施、质量管控和验收。 4.完成不定期的各单位内部设备检查，分析点检记录提供设备维修、检修方面的技术支持，提出改进方案，参与考核等工作。 任职要求: 1.2026年应届本科及以上毕业生，机械工程、机械设计与制造等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。,岗位职责： 1.负责智慧矿山项目规划设计相关工作，负责设备安装、调试、验收和技术改造升级管理，日常机械电气设备的运行和检修管理等工作。 2.按照设备管理要求，做好设备日常维护保养、停产检修、本质化提升和设备智慧制造推进工作，实现设备保产。 3.负责职责范围内的设备、备件计划工作，并上报审批;负责设备大修、升级改造业务，负责方案编制、过程实施、质量管控和验收。 4.完成不定期的各单位内部设备检查，分析点检记录提供设备维修、检修方面的技术支持，提出改进方案，参与考核等工作。 任职要求: 1.2026年应届本科及以上毕业生，机械工程、机械设计与制造等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。
job_000122,169265604,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=169265604&ctmid=8063865,https://campus.51job.com/baowugroup2026/job.html,黄石,矿产勘探/地质勘测工程师,采矿技术（黄石）,采矿技术（黄石）,宝武资源有限公司,宝武资源有限公司,黄石,黄石,8千-1万,,,,本科,本科,无需经验,无需经验,石油/化工/矿产/地质,10000人以上,矿产勘探/地质勘测工程师,岗位职责： 1.负责修订、完善采矿（含矿建、井建）工艺技术管理方面的有关规章制度，参与采矿规划编制工作。 2.负责采矿新技术、新工艺引进、推广运用及工艺改进方案组织实施。 3.负责矿山主要井巷工程的施工技术管理，监督施工质量、进度与安全。 4.负责井下运输系统的设计与优化、井下运输线路的日常技术管理，监督运输系统的运行效率、安全设施完好情况及轨道/路面维护质量，确保矿石、废石运输顺畅。 5.负责制定年度、季度、月度采剥计划的编制与平衡管理，保证采矿工艺合理。 6.负责采区采准日常质量、进度、现场文明生产管理、参与月度验收，采区地质资料、探放水记录等基础台账检查及图纸更新状况。 任职要求: 1.2026年应届本科及以上毕业生，矿业工程、采矿工程等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。,岗位职责： 1.负责修订、完善采矿（含矿建、井建）工艺技术管理方面的有关规章制度，参与采矿规划编制工作。 2.负责采矿新技术、新工艺引进、推广运用及工艺改进方案组织实施。 3.负责矿山主要井巷工程的施工技术管理，监督施工质量、进度与安全。 4.负责井下运输系统的设计与优化、井下运输线路的日常技术管理，监督运输系统的运行效率、安全设施完好情况及轨道/路面维护质量，确保矿石、废石运输顺畅。 5.负责制定年度、季度、月度采剥计划的编制与平衡管理，保证采矿工艺合理。 6.负责采区采准日常质量、进度、现场文明生产管理、参与月度验收，采区地质资料、探放水记录等基础台账检查及图纸更新状况。 任职要求: 1.2026年应届本科及以上毕业生，矿业工程、采矿工程等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。
job_000123,169256347,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=169256347&ctmid=8063865,https://campus.51job.com/baowugroup2026/job.html,黄石,测绘/测量,测量技术（黄石）,测量技术（黄石）,宝武资源有限公司,宝武资源有限公司,黄石,黄石,8千-1万,,,,本科,本科,无需经验,无需经验,石油/化工/矿产/地质,10000人以上,测绘/测量,"岗位职责： 1.负责矿内各项测绘工作，包括生产验收、地形图修测、尾矿库验收、排土场验收、料堆盘库等工作。 2.负责测量仪器的使用、保养、检测、检修、核定、校正。 3.配合做好数据采集连图，包括验收产量计算、采场、排土场、尾矿库等地形图。 4.参加工程验收，提供测量数据计算土方工程量等工作。 任职要求： 1.2026年应届本科及以上毕业生，测绘类相关专业。 2.英语熟练，具备一定的听、说、读、写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力,逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。","岗位职责： 1.负责矿内各项测绘工作，包括生产验收、地形图修测、尾矿库验收、排土场验收、料堆盘库等工作。 2.负责测量仪器的使用、保养、检测、检修、核定、校正。 3.配合做好数据采集连图，包括验收产量计算、采场、排土场、尾矿库等地形图。 4.参加工程验收，提供测量数据计算土方工程量等工作。 任职要求： 1.2026年应届本科及以上毕业生，测绘类相关专业。 2.英语熟练，具备一定的听、说、读、写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力,逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。"
job_000124,169265705,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=169265705&ctmid=8063865,https://campus.51job.com/baowugroup2026/job.html,鄂州,电气工程师,电气技术（鄂州）,电气技术（鄂州）,宝武资源有限公司,宝武资源有限公司,鄂州,鄂州,8千-1万,,,,本科,本科,无需经验,无需经验,石油/化工/矿产/地质,10000人以上,电气工程师,岗位职责： 1.负责智慧矿山项目规划设计相关工作，负责设备安装、调试、验收和技术改造升级管理，日常电气设备的运行和检修管理等工作。 2.负责自动化系统管理工作，包括：自动化系统运行情况，拟定自动化系统具体改造方案和实施时间；参与自动化系统改造监督工作；监督自动化系统运行的安全问题、出现的故障和事故，组织分析、记录、制定措施、上报等各项工作。 3.参加公司月度、年度的电气设备检查，针对检查问题分析原因，提出建议，制定解决方案。 任职要求： 1.2026年应届本科及以上毕业生，电气工程及其自动化、计算机等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。,岗位职责： 1.负责智慧矿山项目规划设计相关工作，负责设备安装、调试、验收和技术改造升级管理，日常电气设备的运行和检修管理等工作。 2.负责自动化系统管理工作，包括：自动化系统运行情况，拟定自动化系统具体改造方案和实施时间；参与自动化系统改造监督工作；监督自动化系统运行的安全问题、出现的故障和事故，组织分析、记录、制定措施、上报等各项工作。 3.参加公司月度、年度的电气设备检查，针对检查问题分析原因，提出建议，制定解决方案。 任职要求： 1.2026年应届本科及以上毕业生，电气工程及其自动化、计算机等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。
job_000125,169265844,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=169265844&ctmid=8063865,https://campus.51job.com/baowugroup2026/job.html,鄂州,EHS安全经理/主管,安全环保技术（鄂州）,安全环保技术（鄂州）,宝武资源有限公司,宝武资源有限公司,鄂州,鄂州,8千-1万,,,,本科,本科,无需经验,无需经验,石油/化工/矿产/地质,10000人以上,EHS安全经理/主管,岗位职责： 1.组织安全、环保、职业健康等相关管理制度和实施细则，协助建立、维护和管理，推动公司安全体系运作。 2.组织制订和部署安全环保应急预案，督导执行评估。 3.组织实施、督导和参加安全与环保检查，负责矿山生产安全管理和环保管理相关工作。 4.负责日常井下通风安全管理相关工作，负责井下通风日常检查，并督促发现问题及时监督整改等。 任职要求： 1.2026年应届本科及以上毕业生，采矿工程、安全工程、环境工程等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。,岗位职责： 1.组织安全、环保、职业健康等相关管理制度和实施细则，协助建立、维护和管理，推动公司安全体系运作。 2.组织制订和部署安全环保应急预案，督导执行评估。 3.组织实施、督导和参加安全与环保检查，负责矿山生产安全管理和环保管理相关工作。 4.负责日常井下通风安全管理相关工作，负责井下通风日常检查，并督促发现问题及时监督整改等。 任职要求： 1.2026年应届本科及以上毕业生，采矿工程、安全工程、环境工程等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。
job_000126,169265648,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=169265648&ctmid=8063865,https://campus.51job.com/baowugroup2026/job.html,鄂州,机械工程师,机械技术（鄂州）,机械技术（鄂州）,宝武资源有限公司,宝武资源有限公司,鄂州,鄂州,8千-1万,,,,本科,本科,无需经验,无需经验,石油/化工/矿产/地质,10000人以上,机械工程师,岗位职责： 1.负责智慧矿山项目规划设计相关工作，负责设备安装、调试、验收和技术改造升级管理，日常机械电气设备的运行和检修管理等工作。 2.按照设备管理要求，做好设备日常维护保养、停产检修、本质化提升和设备智慧制造推进工作，实现设备保产。 3.负责职责范围内的设备、备件计划工作，并上报审批;负责设备大修、升级改造业务，负责方案编制、过程实施、质量管控和验收。 4.完成不定期的各单位内部设备检查，分析点检记录提供设备维修、检修方面的技术支持，提出改进方案，参与考核等工作。 任职要求: 1.2026年应届本科及以上毕业生，机械工程、机械设计与制造等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。,岗位职责： 1.负责智慧矿山项目规划设计相关工作，负责设备安装、调试、验收和技术改造升级管理，日常机械电气设备的运行和检修管理等工作。 2.按照设备管理要求，做好设备日常维护保养、停产检修、本质化提升和设备智慧制造推进工作，实现设备保产。 3.负责职责范围内的设备、备件计划工作，并上报审批;负责设备大修、升级改造业务，负责方案编制、过程实施、质量管控和验收。 4.完成不定期的各单位内部设备检查，分析点检记录提供设备维修、检修方面的技术支持，提出改进方案，参与考核等工作。 任职要求: 1.2026年应届本科及以上毕业生，机械工程、机械设计与制造等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。
job_000127,169328106,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=169328106&ctmid=8063865,https://campus.51job.com/baowugroup2026/job.html,湛江,环保检测,环境监测技术工程师（湛江）,环境监测技术工程师（湛江）,宝武装备智能科技有限公司、宝武重工有限公司,宝武装备智能科技有限公司、宝武重工有限公司,湛江,湛江,6.5-8千,6500.0,8000.0,7250.0,本科,本科,在校生/应届生,应届,机械/设备/重工,,环保检测,岗位职责： 1、按照相关标准、规范和作业指导书进行抽样与现场检测（采集样品：水、气、声、土壤）并对其质量按照相关标准、规范和作业指导书进行抽样与现场检测（厂内采集样品：水、气、声、土壤）并对其质量负责； 2、能根据相关规定的布点依据确定抽样与检测计划，签订委托合同； 3、熟悉现场抽样及检验的环境要求，熟练掌握相应仪器的使用和维护； 4、掌握环境监测、体系管理工作的各级文件规定和要求，做好日常素材的积累，通过环境体系审核评估。 任职要求： 1、环境科学、环境监测、环境生态、海洋环境、海洋科学等相关专业，大学本科以上学历，硕士研究生优先； 2、有良好的市场分析和决策能力，具有开拓精神，踏实稳重，具备良好的语言表达能力、沟通能力和业务谈判能力； 3、熟悉环保法律、法规，熟悉环评、环保验收工作流程； 4、具有良好的职业操守和责任心，能够适应合理的加班和露天作业取样，熟练使用office办公软件。,岗位职责： 1、按照相关标准、规范和作业指导书进行抽样与现场检测（采集样品：水、气、声、土壤）并对其质量按照相关标准、规范和作业指导书进行抽样与现场检测（厂内采集样品：水、气、声、土壤）并对其质量负责； 2、能根据相关规定的布点依据确定抽样与检测计划，签订委托合同； 3、熟悉现场抽样及检验的环境要求，熟练掌握相应仪器的使用和维护； 4、掌握环境监测、体系管理工作的各级文件规定和要求，做好日常素材的积累，通过环境体系审核评估。 任职要求： 1、环境科学、环境监测、环境生态、海洋环境、海洋科学等相关专业，大学本科以上学历，硕士研究生优先； 2、有良好的市场分析和决策能力，具有开拓精神，踏实稳重，具备良好的语言表达能力、沟通能力和业务谈判能力； 3、熟悉环保法律、法规，熟悉环评、环保验收工作流程； 4、具有良好的职业操守和责任心，能够适应合理的加班和露天作业取样，熟练使用office办公软件。
job_000128,169265748,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=169265748&ctmid=8063865,https://campus.51job.com/baowugroup2026/job.html,黄石,电气工程师,电气技术（黄石）,电气技术（黄石）,宝武资源有限公司,宝武资源有限公司,黄石,黄石,8千-1万,,,,本科,本科,无需经验,无需经验,石油/化工/矿产/地质,10000人以上,电气工程师,岗位职责： 1.负责智慧矿山项目规划设计相关工作，负责设备安装、调试、验收和技术改造升级管理，日常电气设备的运行和检修管理等工作。 2.负责自动化系统管理工作，包括：自动化系统运行情况，拟定自动化系统具体改造方案和实施时间；参与自动化系统改造监督工作；监督自动化系统运行的安全问题、出现的故障和事故，组织分析、记录、制定措施、上报等各项工作。 3.参加公司月度、年度的电气设备检查，针对检查问题分析原因，提出建议，制定解决方案。 任职要求： 1.2026年应届本科及以上毕业生，电气工程及其自动化、计算机等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。,岗位职责： 1.负责智慧矿山项目规划设计相关工作，负责设备安装、调试、验收和技术改造升级管理，日常电气设备的运行和检修管理等工作。 2.负责自动化系统管理工作，包括：自动化系统运行情况，拟定自动化系统具体改造方案和实施时间；参与自动化系统改造监督工作；监督自动化系统运行的安全问题、出现的故障和事故，组织分析、记录、制定措施、上报等各项工作。 3.参加公司月度、年度的电气设备检查，针对检查问题分析原因，提出建议，制定解决方案。 任职要求： 1.2026年应届本科及以上毕业生，电气工程及其自动化、计算机等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。
job_000129,169373680,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=169373680&ctmid=8063865,https://campus.51job.com/baowugroup2026/job.html,上海-宝山区,科研人员,冶金渣利用助理研究员,冶金渣利用助理研究员,宝武集团环境资源科技有限公司、宝武水务科技有限公司,宝武集团环境资源科技有限公司、宝武水务科技有限公司,上海-宝山区,上海-宝山区,1-1.4万,,,,硕士,硕士,在校生/应届生,应届,环保,,科研人员,"1.跟踪了解并掌握国内外冶金固废在建材相关领域应用技术发展趋势及前沿技术研发动态，重点在水泥和混凝土领域、新型建筑材料领域和道路材料领域等。 2.负责或参与固废应用领域相关的前瞻性、突破性、应用型项目研发，承接共性需求技术研发及产品化开发。 3.参与产品化开发及技术应用推广技术支持，开展技术成果产品化开发与设计，提供商业化的产品化应用手册（服务解决方案），对研发成果转化进行评估，包括新产品质量管理、成本效益评估、市场竞争力评估等，保证研发与生产的有效衔接。 4.参与专业化技术研究所和建材公司及相关领域内产品质量、过程效率提升等共性问题的技术支撑工作。 5.围绕公司发展需要,开展相应的研发工作, 并在研发活动中挖掘、积累以形成自主知识产权。 6.参与本专业领域内较为重要的现场技术服务工作。对本专业的新工艺、新理论、新技术、新装备有所了解,结合本公司实际, 在现场的改进完善、技术改造上提出有益的建议。 7. 参与技术中心委托试验和分析报告的撰写工作，确保科研中试生产及新产品试制顺利开展，工作目标的实现。 8.参与作好科研工作的总结、提炼，确保科研成果在现场的应用和转化、贸易，包括现有产品或新产品的技术服务，取得成效。 9.在本专业领域的技术交流活动中，根据安排，负责报告文献调研、技术进展、工作进度等情况，以确保工作目标的完成。","1.跟踪了解并掌握国内外冶金固废在建材相关领域应用技术发展趋势及前沿技术研发动态，重点在水泥和混凝土领域、新型建筑材料领域和道路材料领域等。 2.负责或参与固废应用领域相关的前瞻性、突破性、应用型项目研发，承接共性需求技术研发及产品化开发。 3.参与产品化开发及技术应用推广技术支持，开展技术成果产品化开发与设计，提供商业化的产品化应用手册（服务解决方案），对研发成果转化进行评估，包括新产品质量管理、成本效益评估、市场竞争力评估等，保证研发与生产的有效衔接。 4.参与专业化技术研究所和建材公司及相关领域内产品质量、过程效率提升等共性问题的技术支撑工作。 5.围绕公司发展需要,开展相应的研发工作, 并在研发活动中挖掘、积累以形成自主知识产权。 6.参与本专业领域内较为重要的现场技术服务工作。对本专业的新工艺、新理论、新技术、新装备有所了解,结合本公司实际, 在现场的改进完善、技术改造上提出有益的建议。 7. 参与技术中心委托试验和分析报告的撰写工作，确保科研中试生产及新产品试制顺利开展，工作目标的实现。 8.参与作好科研工作的总结、提炼，确保科研成果在现场的应用和转化、贸易，包括现有产品或新产品的技术服务，取得成效。 9.在本专业领域的技术交流活动中，根据安排，负责报告文献调研、技术进展、工作进度等情况，以确保工作目标的完成。"
job_000130,169265871,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=169265871&ctmid=8063865,https://campus.51job.com/baowugroup2026/job.html,黄石,EHS安全经理/主管,安全环保技术（黄石）,安全环保技术（黄石）,宝武资源有限公司,宝武资源有限公司,黄石,黄石,8千-1万,,,,本科,本科,无需经验,无需经验,石油/化工/矿产/地质,10000人以上,EHS安全经理/主管,岗位职责： 1.组织安全、环保、职业健康等相关管理制度和实施细则，协助建立、维护和管理，推动公司安全体系运作。 2.组织制订和部署安全环保应急预案，督导执行评估。 3.组织实施、督导和参加安全与环保检查，负责矿山生产安全管理和环保管理相关工作。 4.负责日常井下通风安全管理相关工作，负责井下通风日常检查，并督促发现问题及时监督整改等。 任职要求： 1.2026年应届本科及以上毕业生，采矿工程、安全工程、环境工程等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。,岗位职责： 1.组织安全、环保、职业健康等相关管理制度和实施细则，协助建立、维护和管理，推动公司安全体系运作。 2.组织制订和部署安全环保应急预案，督导执行评估。 3.组织实施、督导和参加安全与环保检查，负责矿山生产安全管理和环保管理相关工作。 4.负责日常井下通风安全管理相关工作，负责井下通风日常检查，并督促发现问题及时监督整改等。 任职要求： 1.2026年应届本科及以上毕业生，采矿工程、安全工程、环境工程等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。
job_000131,169310486,51job_campus,https://xyz.51job.com/external/apply.aspx?jobid=169310486&ctmid=8063865,https://campus.51job.com/baowugroup2026/job.html,鄂州,矿产勘探/地质勘测工程师,矿物加工技术（鄂州）,矿物加工技术（鄂州）,宝武资源有限公司,宝武资源有限公司,鄂州,鄂州,8千-1万,,,,本科,本科,无需经验,无需经验,石油/化工/矿产/地质,10000人以上,矿产勘探/地质勘测工程师,岗位职责： 1.负责选矿/球团工艺技术管理及工序质量检查等工作，参与工序岗位、新设备、新选矿工艺等的技术操作规程起草；按期修订选矿/球团相关管理制度。 2.日常开展选矿/球团关键工序指标抽查，及原矿、精矿、尾矿品位、球团质量抽查，对不达标的项目及时通报调整操作。 3.根据生产技术部的计划，协调好卸矿、球团生产、输出等工作，确保各环节有序进行。 4.深入现场调查研究，随时掌握生产、设备维修检修情况，并组织解决生产中的疑难问题；随时掌握生产工艺执行情况。 任职要求: 1.2026年应届本科及以上毕业生，矿物加工等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。,岗位职责： 1.负责选矿/球团工艺技术管理及工序质量检查等工作，参与工序岗位、新设备、新选矿工艺等的技术操作规程起草；按期修订选矿/球团相关管理制度。 2.日常开展选矿/球团关键工序指标抽查，及原矿、精矿、尾矿品位、球团质量抽查，对不达标的项目及时通报调整操作。 3.根据生产技术部的计划，协调好卸矿、球团生产、输出等工作，确保各环节有序进行。 4.深入现场调查研究，随时掌握生产、设备维修检修情况，并组织解决生产中的疑难问题；随时掌握生产工艺执行情况。 任职要求: 1.2026年应届本科及以上毕业生，矿物加工等相关专业。 2.英语熟练，具备一定的听说读写能力，国家四级425分以上(或托福、雅思达到同等水平)。 3.按国家或高校规定如期毕业，在校期间学习成绩优秀，专业排名靠前优先。 4.身体健康，具备良好的沟通能力逻辑思维能力，有较强的团队协作意识及抗压能力，吃苦耐劳。
